Name,ID,Zip,County,Address,Latitude,Longitude
DGU: CF90-4 (5/4/4/4/5) / 16Ar / 6A,ec33hyup,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
TGU: CF90-4 (5/4/4/4/5) / 12Ar / 6T / 12Ar / 6T,ec3pt097,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
TGU: CF90-4 (5/4/4/4/5) / 14Ar / 6T / 14Ar / 6T,ec3frdrj,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
Hot Dip Galvanised ERW Steel Pipes,ec3tkdkp,80950,Toprakkale,"Büyüktüysüz, Büyüktüysüz Köyü Yolu, 80950 Türkmen/Toprakkale/Osmaniye, Türkiye",37.0277102,36.0999059
CONTRAFLAM 60-3 (6/5/5/6),ec39f0m1,34203,Manatee,"6225 21st Street East, Bradenton, FL 34203",27.43044,-82.53775
CONTRAFLAM 60-3 STADIP (5/4/4/44.2),ec3uar1y,34203,Manatee,"6225 21st Street East, Bradenton, FL 34203",27.43044,-82.53775
CONTRAFLAM 60-3 PROTECT (5/4/4/P4A),ec34k81b,34203,Manatee,"6225 21st Street East, Bradenton, FL 34203",27.43044,-82.53775
CONTRAFLAM 60-3 MEGA (8/8/8/8),ec3j2j6j,34203,Manatee,"6225 21st Street East, Bradenton, FL 34203",27.43044,-82.53775
50 mm ISOLIMPIA,ec3jkh98,35020,PD,"Via S. Polo, 115A, 35020 Sant'Angelo di piove di sacco PD, Italy",45.33598,11.99758
100 mm ISOLIMPIA,ec3zufe7,35020,PD,"Via S. Polo, 115A, 35020 Sant'Angelo di piove di sacco PD, Italy",45.33598,11.99758
"Jotamastic 90, Jotun Paints Europe (UK)",ec30r7ar,DN15 8RR,North Lincolnshire,"Stather Rd, Flixborough, Scunthorpe DN15 8RR, UK",53.6213679,-0.688492
"Jotafloor EPC 300 Plus, Jotun U.A.E. Ltd. (L.L.C.)",ec35pgye,DN15 8RR,North Lincolnshire,"7 Stather Rd, Flixborough, Scunthorpe DN15 8RR, UK",53.62329279999999,-0.6835908
Bloque Arliblock® Acústico 19,ec3c5ubm,,,"Palmela, Portugal",38.569441,-8.9016937
4 + with Facing,ec3cw9wj,,Bergamo,"Caravaggio, Lomb., Italy",45.49730682373047,9.643902778625488
"Hardtop XP, Jotun Paints Europe (UK)",ec3j6f8p,DN15 8RR,North Lincolnshire,"Stather Rd, Flixborough, Scunthorpe DN15 8RR, UK",53.6213679,-0.688492
Fjärrvärme från Sjölunda värmepumpar,ec3dcubz,,,Sweden,62.82179260253906,16.73538589477539
Elitfönster Original Alu Top Swing Window - AFH,ec3z55nr,574 38,,"Brogårdsgatan 1, 574 38 Vetlanda, Sweden",57.414349,15.0867947
Arena and T with facing,ec31se0g,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
Arena and T without facing,ec386294,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
Risen Energy Single-glass Monocrystalline Photovoltaic Modules,ec3j5g57,,,"Ta Shan Lu, Ninghai Xian, Ningbo Shi, Zhejiang Sheng, China",29.2817474,121.4314621
#name_is_not_extracted,ec3ymsk7,,,Ukraine,49.16029357910156,31.27812957763672
Bloque Arliblock® Termoacústico 25,ec3mfru3,,,"Palmela, Portugal",38.569441,-8.9016937
G3 with facing,ec38cgkh,92400,Hauts-de-Seine,"18 Avenue d'Alsace, Courbevoie, 92400",48.89101,2.24947
Elitfönster Original Alu Fixed Frame - AFK - Window,ec3th82u,574 38,,"Brogårdsgatan 1, 574 38 Vetlanda, Sweden",57.414349,15.0867947
Jolywood N-type Bifacial Single Glass Photovoltaic Modules,ec359kwe,,,"Jiangsu, China",33.1401715,119.7889248
Jolywood N-type Bifacial Double Glass Photovoltaic Modules,ec3u90r4,,,"Jiangsu, China",33.1401715,119.7889248
Blowing wool insulation λ 0.034-0.036 W/mK,ec3w2174,"WA10, WA10 3",Merseyside,"Stafford Road, Saint Helen's",53.44325,-2.75733
Bloque Arliblock® Macizo,ec3ckbyt,,,"Palmela, Portugal",38.569441,-8.9016937
Elitfönster Harmoni 3-glas Fixed Frame - EFL-AL - Window,ec3c71z8,574 38,,"Brogårdsgatan 1, 574 38 Vetlanda, Sweden",57.414349,15.0867947
Bloque Arliblock® Multicámara 20-50,ec3upr10,,,"Palmela, Portugal",38.569441,-8.9016937
Tessera Nexus Carpet Tile,ec3h5sz3,PR5,Lancashire,"The Heathers, Preston",53.70926,-2.63388
Ecophon Master Rigid/Plant Family,ec326bj6,,Åstorp,"Hyllinge, Skane County, Sweden",56.10129928588867,12.857930183410645
Steel Core Piles,ec3ygx0n,113 60,Kretingos r. sav.,"Upplandsgatan 23, 113 60 Stockholm, Sweden",59.33886939999999,18.0520576
Bloque Arliblock® Hueco 6-50,ec3umtmd,,,"Palmela, Portugal",38.569441,-8.9016937
Standard board 9.0mm,ec3seaz9,85706,Pima County,"Cruicetown, Navan Road, Co. Meath, Ireland",53.69745,-6.5996
Protective wallcovering Acrovyn PVC-Free,ec3hshgx,,,,,
TX Habitat Genius,ec3gdzr1,44139,Cuyahoga,"30000 Aurora Road, Solon, OH 44139",41.39718,-81.4681
Protective wallcovering Acrovyn,ec3fyr2e,,,,,
Yomo Whole Sweet-flavoured Yogurt,ec3h0yuj,40127,BO,"Via Cadriano, 27/2, 40127 Bologna BO, Italy",44.5320745,11.3889212
ODE Starflex Glass wool insulation materials,ec3p0jkp,34381,,"Kağıthane Caddesi & Piyale Paşa Bulvarı, 34381 Şişli",41.0701,28.97939
dasso Traditional Bamboo,ec3pa6b0,611743,Cook County,"1218 Hezuo Rd, Pidu Qu, Chengdu Shi, Sichuan Sheng, China, 611743",30.775837,103.898364
PRETEC NC-Bolt and Pc-Bolt,ec3xq77u,315499,,"Zhejiang, China",29.1416432,119.7889248
dasso Ecosolid Bamboo,ec3c7px4,611743,Cook County,"1218 Hezuo Rd, Pidu Qu, Chengdu Shi, Sichuan Sheng, China, 611743",30.775837,103.898364
Hot-dip Galvanized Steel Towers,ec3dqnca,06560,,"Güvercin Yolu, 06560 Yenimahalle",39.93823,32.77393
12.5 mm Gyproc FireLine board,ec38f88s,85706,Pima County,"Cruicetown, Navan Road, Co. Meath, Ireland",53.69745,-6.5996
12.5 mm Gyproc WallBoard,ec3bg8ft,85706,Pima County,"Cruicetown, Navan Road, Co. Meath, Ireland",53.69745,-6.5996
KS1000 RW 40mm Wall Panel,ec3auyw4,4004,,"Lingewei 8, 4004LL, Tiel",51.91998,5.459
Yomo Whole Fruit Yogurt,ec34dcgx,40127,BO,"Via Cadriano, 27/2, 40127 Bologna BO, Italy",44.5320745,11.3889212
Moisture Resistant board 9.0mm,ec371jga,85706,Pima County,"Cruicetown, Navan Road, Co. Meath, Ireland",53.69745,-6.5996
K-Dek PVC Membrane 100mm Roof Panels,ec3xwgtp,4004,,"Lingewei 8, 4004LL, Tiel",51.91998,5.459
ODE waterproofing membranes,ec3x2hgu,34381,,"Kağıthane Caddesi & Piyale Paşa Bulvarı, 34381 Şişli",41.0701,28.97939
Hot rolled structural shapes,ec359h01,05330,Département de Paris,"Segunda Cda. de Juárez 80, Lomas de Memetla, Cuajimalpa de Morelos, 05330 Ciudad de México, CDMX, Mexico",19.3540249,-99.2871498
Yomo Whole Yogurt White,ec3qszmz,40127,BO,"Via Cadriano, 27/2, 40127 Bologna BO, Italy",44.5320745,11.3889212
dasso Strand Woven Bamboo,ec3kaeuz,611743,Cook County,"1218 Hezuo Rd, Pidu Qu, Chengdu Shi, Sichuan Sheng, China, 611743",30.775837,103.898364
Van Gogh Luxury Vinyl Tile,ec317kx2,15632,Westmoreland,"1100 Pontiac Court, Export, PA 15632",40.39722,-79.61065
Pre-painting of Aluminium & Galvanized Steel Coils,ec3yj9e2,,,,,
Steel reinforcement products for concrete (Norway),ec3tmqx1,CF24,South Glamorgan,"East Moors Road, Cardiff",51.47314,-3.15877
KS1100 CS 50mm Controlled Environment Panels,ec38prxc,4004,,"Lingewei 8, 4004LL, Tiel",51.91998,5.459
Steel – Welded Beams and Columns,ec3pn1u1,3000,City of Melbourne,"181 William St, Melbourne VIC 3000, Australia",-37.8153628,144.9578622
SS piles,ec3pxnf7,113 60,Kretingos r. sav.,"Upplandsgatan 23, 113 60 Stockholm, Sweden",59.33886939999999,18.0520576
Colorsteel Maxx .4 mm,ec3ur8h6,,,New Zealand,-43.9858283996582,170.48097229003906
KS1000 RW 40mm Roof Panels,ec3nr5ys,4004,,"Lingewei 8, 4004LL, Tiel",51.91998,5.459
Steel reinforcement products for concrete (Sweden),ec3kkm60,CF24,South Glamorgan,"East Moors Road, Cardiff",51.47314,-3.15877
Steel reinforcement products for concrete (Denmark),ec3umhqa,CF24,South Glamorgan,"East Moors Road, Cardiff",51.47314,-3.15877
Steel reinforcement products for concrete (Finland),ec3r2dsg,CF24,South Glamorgan,"East Moors Road, Cardiff",51.47314,-3.15877
Steel reinforcing mash,ec3w065x,,,,,
88.9*6.3 mm SSdr pile,ec38csd4,113 60,Kretingos r. sav.,"Upplandsgatan 23, 113 60 Stockholm, Sweden",59.33886939999999,18.0520576
Steel pipes,ec3b6ghe,113 60,Kretingos r. sav.,"Upplandsgatan 23, 113 60 Stockholm, Sweden",59.33886939999999,18.0520576
HIGH VIS GREEN BIB'N'BRACE CLASS 2 1030 GPLU AND HIGH VIS BIB'N'BRACE CLASS 2 1014 PLU,ec3p74gq,506 47,,"Prognosgatan 24, Borås, Sweden",57.6868022,12.7993828
Steel - Hot Rolled Coil,ec3byfsp,3000,City of Melbourne,"181 William St, Melbourne VIC 3000, Australia",-37.8153628,144.9578622
HIGH VIS GREEN SHORTS CLASS 2 2650 GPLU AND HIGH VIS STRETCH SHORTS CLASS 1 2509 PLU,ec3pn4d1,506 47,,"Prognosgatan 24, Borås, Sweden",57.6868022,12.7993828
Granite manufactured products by Campolonghi Group,ec3j0sb6,,,Italy,43.529029846191406,12.16218376159668
HIGH VIS GREEN WAISTCOAT CLASS 2 5067 GPLU AND HIGH VIS WAISTCOAT CLASS 2 5013 PLU,ec3ezxt0,506 47,,"Prognosgatan 24, Borås, Sweden",57.6868022,12.7993828
Vindu Fastkarm,ec3aps6m,4760,Birkenes,"Mosfjellveien 15, 4760 Birkeland, Norway",58.3397349,8.2277839
Marbel and ornamental stones manufactured products by Campolonghi Group,ec3dgypd,,,Italy,43.529029846191406,12.16218376159668
Ecophon Akusto/Plant - Akusto Wall A/Texona,ec32wsy2,,Åstorp,"Hyllinge, Skane County, Sweden",56.10129928588867,12.857930183410645
Glass Bottles,ec32c3jf,,Talagante,"Cam. A Valparaíso, Padre Hurtado, Región Metropolitana, Chile",-33.5491609,-70.8558409
HIGH VIS GREEN CRAFTSMAN STRETCH TROUSERS CLASS 1 2640/CLASS 2 2641 GPLU AND HIGH VIS CRAFTSMAN STRE,ec3h2rpe,506 47,,"Prognosgatan 24, Borås, Sweden",57.6868022,12.7993828
HIGH VIS GREEN JACKET CLASS 2 4067/4068 GPLU AND HIGH VIS JACKET CLASS 3 4026 PLU,ec3ajcef,506 47,,"Prognosgatan 24, Borås, Sweden",57.6868022,12.7993828
PP600 Architectural Super Durable Fine Textured Matt Bonded Powder Coatings,ec3p0xk0,194 41,,"Kropia 194 41, Greece",37.9295471,23.8624849
PP101 Architectural Pure Polyester Powder Coatings,ec39hpxw,194 41,,"Kropia 194 41, Greece",37.9295471,23.8624849
#category_Clothes HIGH VIS GREEN TROUSERS CLASS 1 2649/2652 GPLU AND HIGH VIS STRETCH TROUSERS CLASS 2 2712 PLU,ec3rb1g6,506 47,,"Prognosgatan 24, Borås, Sweden",57.6868022,12.7993828
MICHELIN 255/45 R19 104W XL PS EV for China,ec3zek25,77388,Harris County,"20530 Sunshine Ln Suite B, Spring, TX 77388, USA",30.0665563,-95.4406611
FIBERDECK Wood Plastic Composite products,ec3ysy0z,59130,Nord,"2 Rue de la Carnoy, 59130 Lambersart, France",50.6514932,3.0221587
Estalia Water-based Paints,ec3hpmrr,25014,BS,"Via Giacomo Matteotti, 160, 25014 Castenedolo BS, Italy",45.4605604,10.3135838
"Mineral Plus, Mineral Wool Products λ 0.034 W/mK",ec3enr15,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
Tires MICHELIN 255/45 R19 104W XL PS EV for Europe,ec347a0t,77388,Harris County,"20530 Sunshine Ln Suite B, Spring, TX 77388, USA",30.0665563,-95.4406611
THRACE GROUP - Thermoforming cups,ec3p60gq,174 55,,"Marinou Antipa 20, Alimos 174 55, Greece",37.9046724,23.7333694
"Mineral Plus, Mineral Wool Products λ 0.035 W/mK",ec3a8cmr,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
Class 2 Powder Coating,ec3rwh5c,41400,Gebze,"Gebze Organize Sanayi Bolgesi (Gosb) Tembelova Alanı 3200 Sokak No:3201 Gebze, 41400 İnönü Gebze Güzeller Osb/Gebze/Kocaeli, Turkey",40.82613449999999,29.4417514
"Mineral Plus, Mineral Wool Products λ 0.037 W/mK",ec3fdk4p,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
"THRACE GROUP - Injection buckets, pails & containers",ec3ush2k,174 55,,"Marinou Antipa 20, Alimos 174 55, Greece",37.9046724,23.7333694
TEKNICROSS® Rubber level crossing,ec36795s,,,Finland,64.51988983154297,26.282997131347656
ТеплоКНАУФ \ TeploKNAUF (TS 037 AQUASTATIK),ec3jjc8s,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
#category_PipesFittings Transition fittings,ec32g8dq,38038,TN,"Zona Industriale Lago, 22, 38038 Tesero TN, Italy",46.28499559999999,11.5166501
MICHELIN 255/45 R19 104W XL PS EV for North America,ec3d3yrj,77388,Harris County,"20530 Sunshine Ln Suite B, Spring, TX 77388, USA",30.0665563,-95.4406611
Class 3 Powder Coating,ec359ky1,41400,Gebze,"Gebze Organize Sanayi Bolgesi (Gosb) Tembelova Alanı 3200 Sokak No:3201 Gebze, 41400 İnönü Gebze Güzeller Osb/Gebze/Kocaeli, Turkey",40.82613449999999,29.4417514
#PipingFittings Buttfusion fittings,ec3nk748,38038,TN,"Zona Industriale Lago, 22, 38038 Tesero TN, Italy",46.28499559999999,11.5166501
Glass mineral wool insulation λ 0.031-0.033 W/mK,ec3fr3ku,"WA10, WA10 3",Merseyside,"Stafford Road, Saint Helen's",53.44325,-2.75733
Blowing wool insulation λ 0.037-0.042 W/mK,ec3sngh4,"WA10, WA10 3",Merseyside,"Stafford Road, Saint Helen's",53.44325,-2.75733
Blowing wool insulation λ 0.034-0.036 W/mK,ec3n4a8w,"NP44, NP44 2",Gwent,"A4051, Cwmbran, NP44 2YQ",51.6753,-3.0162
Glass mineral wool insulation λ 0.032-0.033 W/mK,ec3n46fe,"WA10, WA10 3",Merseyside,"Stafford Road, Saint Helen's",53.44325,-2.75733
Blowing wool insulation λ 0.037-0.042 W/mK,ec39z2x8,"NP44, NP44 2",Gwent,"A4051, Cwmbran, NP44 2YQ",51.6753,-3.0162
"Mineral Plus, Mineral Wool Products λ 0.032 W/mK",ec35dxy2,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
Class 1 Powder Coating,ec32pqhq,41400,Gebze,"Gebze Organize Sanayi Bolgesi (Gosb) Tembelova Alanı 3200 Sokak No:3201 Gebze, 41400 İnönü Gebze Güzeller Osb/Gebze/Kocaeli, Turkey",40.82613449999999,29.4417514
VIDREPUR Glass Mosaic Tile,ec3u57sw,,Burgos,"Burgos, Castilla and Leon, Spain",42.34125900268555,-3.6999199390411377
Dani Leather - Virgo,ec3t09mt,36071,VI,"Via della Concia, 186, 36071 Arzignano VI, Italy",45.50324750000001,11.3565975
MINERVAL E 15,ec3yhjyr,92400,Hauts-de-Seine,"1 Pl. de l'Iris, 92400 Courbevoie, France",48.8897399,2.2478233
TX Habitat heterogeneous vinyl flooring,ec3d2zsc,44139,Cuyahoga,"30000 Aurora Road, Solon, OH 44139",41.39718,-81.4681
TONGA E 20,ec3ggu39,92400,Hauts-de-Seine,"1 Pl. de l'Iris, 92400 Courbevoie, France",48.8897399,2.2478233
Painted and natural wooden mouldings,ec308dpq,71513,,"Ruusi tee 12, Päraküla, 71513 Viljandi maakond, Estonia",58.5431931,25.469755
Supreme Advanced Emulsion,ec3cyd84,,,"Abu Dhabi Industrial City of Abu Dhabi 2-ICAD, Abu Dhabi",24.28542,54.48687
Dani Leather - Vienna,ec3qmea7,36071,VI,"Via della Concia, 186, 36071 Arzignano VI, Italy",45.50324750000001,11.3565975
"Knauf Insulation German Plants- TPKD 430, TP435 B, TP 440",ec3614p3,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
IRIZAR ie bus NG,ec3cedpu,20150,SS,"Erribera Industrigunea, 20150, Gipuzkoa, Spain",43.2032155,-2.0414224
ICONIK heterogeneous vinyl flooring,ec34gpzd,44139,Cuyahoga,"30000 Aurora Road, Solon, OH 44139",41.39718,-81.4681
Dani Leather - Box Land,ec332923,36071,VI,"Via della Concia, 186, 36071 Arzignano VI, Italy",45.50324750000001,11.3565975
"Knauf Insulation German Plants-TP 432 B, TP KD 432",ec3g9sr6,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
"Knauf Insulation German Plants-UNIFIT 037, TI 140 W",ec3krra9,4600,Liège,"Rue de Maëstricht 95, 4600 Visé",50.74865,5.70433
Dani Leather - Maia,ec3aa861,36071,VI,"Via della Concia, 186, 36071 Arzignano VI, Italy",45.50324750000001,11.3565975
Hemp Fibre,ec35z4f5,691 23,Brno-venkov,"Znojemská, 691 23 Pohořelice, Czechia",48.9798693,16.5105081
Planed Wood,ec3a65uz,,,Sweden,62.82179260253906,16.73538589477539
AKDO EDGE,ec3jcw5y,34040,Bayrampaşa,"Ortamahalle, Topkapı Maltepe Yolu No:6, 34040 Bayrampaşa/İstanbul, Turkey",41.0266399,28.9193684
Structural Hollow Sections,ec3bfpg7,NN17,Northamptonshire,"78 Weldon Road, Corby, NN17 5UD",52.491142,-0.67337
Interpon D2000 powder coating,ec37r432,,,,,
Interpon D3000 powder coating,ec38b8qj,,,,,
"Concrete C25/30 XC4 XF1 XA1 F3 16 M ECOPact , Mix number DA4234-DHFS Version 1, Ready-mix concrete p",ec3g6ajs,22529,,"Troplowitzstraße 5, 22529 Hamburg, Germany",53.585051,9.9658178
"Arbor Sponplater Gulv, Vegg og Tak Fuktbestandig",ec3msf5k,8690,Hattfjelldal,"Arborveien 10, 8690 Hattfjelldal, Norway",65.5924966,13.9979326
Arbor malte MDF plater til vegg og tak,ec3uw2sd,8690,Hattfjelldal,"Arborveien 10, 8690 Hattfjelldal, Norway",65.5924966,13.9979326
Arbor malte sponplater for vegg og tak,ec3a3as9,8690,Hattfjelldal,"Arborveien 10, 8690 Hattfjelldal, Norway",65.5924966,13.9979326
B30 M60 Dmax 22 Synk 200,ec38ujnz,4056,Sola,"Risavika Havnering 215, 4056 Tananger, Norway",58.9237355,5.605485
BASIS® cement,ec3zkb18,,,,,
"S-P-10245 Hutchinson Builders 31 Duncan St, Brisbane (1 of 20)",ec3c0d9p,2000,Sydney,"l10/35 Clarence St, Sydney NSW 2000, Australia",-33.8642648,151.2045525
"Barrier 90, Jotun Paints Europe Ltd. (UK)",ec307pj6,DN15 8RR,North Lincolnshire,"Stather Rd, Flixborough, Scunthorpe DN15 8RR, UK",53.6213679,-0.688492
Bergkrossprodukter,ec3p4yq9,0187,Oslo kommune,"Lakkegata 53, 0187 Oslo, Norway",59.9168555,10.7628173
Betongpålar 350 4x20,ec3ph6hu,,,,,
Tork Extra Soft Conventional Toilet Roll T4 Premium-48,ec3pdpef,,,Australia,-25.57499885559082,134.35470581054688
Coda Chair,ec3znhpe,8640,Hemnes,"Juvikvegen 1, 8640 Hemnesberget, Norway",66.2246582,13.6457321
ComFlor® 51 1.0mm steel structural floor deck,ec370fjh,,,610th St - Mina Jebel Ali - Jebel Ali Freezone - Dubai - United Arab Emirates,24.9914475,55.08572
SAS750 Tubeline Metal Ceiling System,ec3szrxk,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
Woven vinyl flooring 4000 g/m²,ec3bgmuf,52390,,"Industrivägen 12, 52390 Ulricehamn",57.83172,13.4222
Tufted carpet tiles,ec3khs6w,29303,Lancashire,Wigan,53.54427,-2.63106
SAS150 - Tile 4,ec3cr09p,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
SAS130 - Aluminium,ec3m3pep,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
SAS200 - Tile 4,ec3415hs,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
SAS150 - Aluminium,ec3ptq6d,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
SAS120 - Tile 4,ec33eyat,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
SAS120 - Aluminium,ec38jxh9,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
SAS200 - Aluminium,ec3skzd5,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
SAS System 600 Metal Ceiling Tile/Raft,ec39d0t6,CF31 3,Bridgend,"Parc Crescent, Bridgend, Wales CF31 3, United Kingdom",51.4950382514528,-3.53151055184983
SAS330 - Tile 1,ec3n1qt5,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
SAS330 Chilled Metal Ceiling Tiles - Tile 1,ec3tzc6q,"CF31,CF31 3",Mid Glamorgan,"Parc Crescent, Bridgend (Waterton Industrial Estate)",51.49489,-3.5321
Fortrac® MPT,ec3c00zt,48712,MS,"Fabrikstraße 13, 48712 Gescher, Germany",51.9561885,7.012972899999999
Glava glassull,ec3zmudx,1832,Indre Østfold,"Nybråtveien 2, 1832 Askim, Norway",59.58406300000001,11.144573
Grön betong Storstockholm C45/55,ec33h0w4,,,,,
"JOTUN Industri Optimal 2i1, Jotun A/S, Marked: Skandinavia",ec3qkmzp,,,,,
BIOCOAT SERIES,ec3autqj,,,,,
"Jotun Super Durable 2902, Jotun Powder Coatings U.A.E. Ltd. (L.L.C.)",ec34c75n,DN15 8RR,North Lincolnshire,"7 Stather Rd, Flixborough, Scunthorpe DN15 8RR, UK",53.62329279999999,-0.6835908
